#{"t_start": 1770566283.4226465, "env_id": "AdroitHandRelocate-v1"}
r,l,t
108.820866,100,1265.407344
158.654769,100,1266.303283
122.167704,100,1267.203665
-46.217998,100,1268.137462
138.862383,100,1269.002993
219.109241,100,1269.895689
189.801487,100,1270.794295
173.568766,100,1271.784394
160.388445,100,1272.856656
181.599349,100,1273.833566
125.535313,100,1274.905671
-462.969713,100,1275.982151
110.392591,100,1276.932558
226.793036,100,1277.958662
124.764878,100,1279.005263
184.440934,100,1279.915253
162.424909,100,1280.910522
183.179874,100,1281.825873
189.457083,100,1282.738009
188.032276,100,1283.698382
175.124247,100,1284.631669
92.937342,100,1286.115243
111.989888,100,1287.110716
158.873966,100,1288.168651
172.454414,100,1289.188398
6.524335,100,1290.191699
212.920323,100,1291.222476
174.329959,100,1292.281364
180.824055,100,1293.329471
166.906715,100,1294.327036
110.637219,100,1295.341867
126.425157,100,1296.309741
-85.939845,100,1297.33802
125.038848,100,1298.294737
179.81368,100,1299.233985
125.782147,100,1300.191999
121.083035,100,1301.124897
183.539225,100,1302.101099
181.502509,100,1303.107918
198.980271,100,1304.104953
-11.347065,100,1305.087651
17.907341,100,1306.020349
-405.053881,100,1307.050988
160.433257,100,1308.067197
170.560669,100,1309.033322
142.590329,100,1310.005957
189.922541,100,1310.962778
108.748395,100,1311.884425
148.601885,100,1312.818527
82.362861,100,1313.857836
36.483753,100,1314.692271
112.02004,100,1315.615484
160.011297,100,1316.577717
127.033333,100,1317.494769
120.416719,100,1318.407774
160.228088,100,1319.453487
85.059764,100,1320.38775
149.315384,100,1321.291786
96.917744,100,1322.231422
42.6145,100,1323.144515
141.780502,100,1324.037453
133.333134,100,1324.922695
174.956422,100,1325.782646
13.788463,100,1326.617184
-65.621658,100,1327.483879
171.888451,100,1328.452112
-400.557026,100,1329.615465
150.540583,100,1330.797984
130.718212,100,1331.941967
163.243135,100,1333.115218
135.527352,100,1334.036277
113.141896,100,1335.665834
59.010512,100,1336.588003
171.415678,100,1337.583197
159.143341,100,1338.46298
62.207249,100,1339.393421
124.298154,100,1340.252939
154.104308,100,1341.081513
62.079082,100,1341.829465
114.44279,100,1342.620249
79.209659,100,1343.553231
110.920299,100,1344.438721
-93.74013,100,1345.283168
136.837028,100,1346.115238
114.096059,100,1347.034215
171.467697,100,1347.955341
102.586596,100,1348.894053
207.008316,100,1349.857149
221.127809,100,1350.881366
114.211877,100,1351.884323
188.720686,100,1352.795088
133.030811,100,1353.710082
141.619021,100,1354.711108
60.090473,100,1355.659197
118.974775,100,1356.614172
85.638818,100,1357.567022
-6.85844,100,1358.471038
151.242434,100,1359.376951
-174.291804,100,1360.321505
-50.730371,100,1361.391046
-0.305721,100,1362.41355
56.053688,100,1363.386402
99.349683,100,1364.469524
145.696824,100,1365.437773
45.346977,100,1366.434818
128.414263,100,1367.400977
59.495128,100,1368.447509
176.239647,100,1369.59187
168.032561,100,1370.58201
48.899191,100,1371.585421
140.022027,100,1372.549075
50.760456,100,1373.52104
153.63088,100,1374.373389
102.70199,100,1375.284205
