#{"t_start": 1770585407.0542212, "env_id": "AdroitHandRelocate-v1"}
r,l,t
132.982817,100,922.045829
168.554431,100,922.892975
-4.799681,100,923.745823
209.746884,100,924.611765
-2.076069,100,925.44081
112.289699,100,926.282121
55.623129,100,927.104128
-223.961315,100,927.933605
104.761624,100,928.783522
155.369938,100,929.615806
-79.415615,100,930.642958
141.03343,100,931.504684
-140.145891,100,932.430809
131.270446,100,933.378547
138.591434,100,934.303348
209.826823,100,935.224368
68.483766,100,936.097409
62.389751,100,936.965617
56.390409,100,937.768645
67.602299,100,938.62217
49.863808,100,939.475844
65.943252,100,940.340263
6.438717,100,941.201284
110.285053,100,942.040493
-3.313076,100,942.842681
-24.702271,100,943.696085
-82.438646,100,944.54613
59.813115,100,945.351309
177.078144,100,946.186368
119.20203,100,946.994809
-437.066428,100,947.783472
-415.873232,100,948.588408
196.153562,100,949.518174
122.596582,100,950.33957
-33.2739,100,951.155273
35.888263,100,951.951489
152.936801,100,952.802082
-20.168544,100,953.648568
91.365854,100,954.671057
-466.085557,100,955.535634
83.963043,100,956.439526
22.883802,100,957.357839
105.857093,100,958.253786
152.962966,100,959.662866
-333.867374,100,960.585654
43.07628,100,961.474375
14.008731,100,962.312779
-341.481094,100,963.184574
-60.039561,100,964.08501
52.441355,100,965.055901
-40.160241,100,965.939586
80.293995,100,966.972772
-413.222105,100,967.863292
-14.85674,100,968.751041
-411.696856,100,969.688876
142.45767,100,970.559778
182.482693,100,971.403461
104.796287,100,972.273054
166.831016,100,973.140587
-474.633953,100,973.981466
79.884175,100,974.90682
132.232662,100,975.787069
144.733562,100,976.617704
-170.378317,100,977.559911
117.867805,100,978.407626
22.883369,100,979.288891
126.631611,100,980.224598
133.503963,100,981.076081
103.295575,100,981.935451
-317.092977,100,982.815593
-450.086688,100,983.664368
96.885503,100,984.53902
-155.322084,100,985.470004
64.061265,100,986.350793
177.982741,100,987.233432
77.387081,100,988.118479
-408.237304,100,988.966586
58.453684,100,989.832325
93.150307,100,990.754257
-428.306106,100,991.606902
-417.566075,100,992.466434
95.135093,100,993.354239
-455.944453,100,994.214725
-41.523568,100,995.128952
-73.130818,100,996.077044
95.965263,100,996.968736
93.925922,100,997.835634
30.802543,100,998.788968
-376.828048,100,999.684812
30.13576,100,1000.637267
170.178767,100,1001.580218
-469.840553,100,1002.456578
-53.438925,100,1003.337136
19.832907,100,1004.732353
75.507774,100,1005.612994
-344.241553,100,1006.499339
123.053106,100,1007.396277
134.44192,100,1008.325102
